12/01/2015,19:29:42,LTI,8.952000,m
12/01/2015,19:29:44,LTI,8.953000,m
12/01/2015,19:29:46,LTI,8.950000,m
12/01/2015,19:29:46,LTI,8.949000,m
12/01/2015,19:29:47,LTI,8.949000,m
12/01/2015,19:29:48,LTI,8.949000,m
12/01/2015,19:29:49,LTI,8.953000,m
12/01/2015,19:29:50,LTI,8.950000,m
12/01/2015,19:29:51,LTI,4.000000,m
12/01/2015,19:29:52,LTI,1.708000,m
12/01/2015,19:29:53,LTI,2.050000,m
12/01/2015,19:29:54,LTI,4.000000,m
12/01/2015,19:29:55,LTI,8.973000,m
12/01/2015,19:29:56,LTI,4.000000,m
12/01/2015,19:29:57,LTI,1.829000,m
12/01/2015,19:29:58,LTI,1.831000,m
12/01/2015,19:29:59,LTI,1.828000,m
12/01/2015,19:30:00,LTI,1.837000,m
12/01/2015,19:30:01,LTI,1.833000,m
12/01/2015,19:30:02,LTI,1.833000,m
12/01/2015,19:30:03,LTI,1.837000,m
12/01/2015,19:30:04,LTI,1.836000,m
12/01/2015,19:30:05,LTI,1.837000,m
12/01/2015,19:30:06,LTI,1.834000,m
12/01/2015,19:30:07,LTI,1.835000,m
12/01/2015,19:30:08,LTI,1.831000,m
12/01/2015,19:30:09,LTI,1.831000,m
12/01/2015,19:30:10,LTI,1.831000,m
12/01/2015,19:46:46,LTI,1.828000,m
12/01/2015,20:00:20,LTI,1.831000,m
12/01/2015,20:50:11,LTI,1.829000,m
12/01/2015,20:53:48,LTI,1.857000,m
12/01/2015,20:54:44,LTI,1.857000,m
12/01/2015,20:55:01,LTI,2.104000,m
12/01/2015,20:55:36,LTI,2.104000,m
12/01/2015,20:55:45,LTI,2.108000,m
12/01/2015,20:56:15,LTI,2.110000,m
