12/04/2015,14:32:30,LTI,1.417000,m
12/04/2015,14:32:31,LTI,1.416000,m
12/04/2015,14:32:32,LTI,1.420000,m
12/04/2015,14:32:33,LTI,1.417000,m
12/04/2015,14:33:47,LTI,1.426000,m
12/04/2015,14:33:48,LTI,1.429000,m
12/04/2015,14:33:49,LTI,1.425000,m
12/04/2015,14:33:50,LTI,1.423000,m
12/04/2015,14:33:51,LTI,1.425000,m
12/04/2015,14:33:56,LTI,1.425000,m
12/04/2015,14:33:57,LTI,1.428000,m
12/04/2015,14:33:58,LTI,1.422000,m
12/04/2015,14:33:59,LTI,1.424000,m
12/04/2015,14:34:00,LTI,1.422000,m
12/04/2015,14:34:01,LTI,1.426000,m
12/04/2015,14:34:02,LTI,1.426000,m
12/04/2015,14:34:03,LTI,1.424000,m
12/04/2015,14:34:04,LTI,1.422000,m
12/04/2015,14:34:05,LTI,1.425000,m
12/04/2015,14:34:06,LTI,1.426000,m
12/04/2015,14:34:07,LTI,1.423000,m
12/04/2015,14:34:08,LTI,1.421000,m
12/04/2015,14:34:09,LTI,1.427000,m
12/04/2015,14:34:10,LTI,1.427000,m
12/04/2015,14:34:11,LTI,1.423000,m
12/04/2015,14:34:12,LTI,1.424000,m
12/04/2015,14:34:13,LTI,1.424000,m
12/04/2015,14:34:14,LTI,1.424000,m
12/04/2015,14:34:15,LTI,1.421000,m
12/04/2015,14:34:16,LTI,1.423000,m
12/04/2015,14:34:17,LTI,1.423000,m
12/04/2015,14:34:18,LTI,1.423000,m
12/04/2015,14:34:19,LTI,1.420000,m
12/04/2015,14:34:20,LTI,1.424000,m
12/04/2015,14:34:21,LTI,1.424000,m
12/04/2015,14:34:22,LTI,1.423000,m
12/04/2015,14:34:23,LTI,1.424000,m
12/04/2015,14:34:24,LTI,1.422000,m
12/04/2015,14:34:25,LTI,1.424000,m
12/04/2015,14:34:26,LTI,1.423000,m
12/04/2015,14:34:27,LTI,1.423000,m
12/04/2015,14:34:28,LTI,1.423000,m
12/04/2015,14:34:29,LTI,1.425000,m
12/04/2015,14:34:30,LTI,1.424000,m
12/04/2015,14:34:31,LTI,1.423000,m
12/04/2015,14:34:32,LTI,1.422000,m
12/04/2015,14:34:33,LTI,1.423000,m
12/04/2015,14:34:34,LTI,1.420000,m
12/04/2015,14:34:35,LTI,1.421000,m
12/04/2015,14:34:36,LTI,1.423000,m
12/04/2015,14:34:37,LTI,1.425000,m
12/04/2015,14:34:38,LTI,1.423000,m
12/04/2015,14:34:39,LTI,1.423000,m
12/04/2015,14:34:40,LTI,1.422000,m
12/04/2015,14:34:41,LTI,1.426000,m
12/04/2015,14:34:42,LTI,1.420000,m
12/04/2015,14:34:43,LTI,1.424000,m
12/04/2015,14:34:44,LTI,1.424000,m
12/04/2015,14:34:45,LTI,1.424000,m
12/04/2015,14:34:46,LTI,1.423000,m
12/04/2015,14:34:47,LTI,1.421000,m
12/04/2015,14:34:48,LTI,1.423000,m
12/04/2015,14:34:49,LTI,1.423000,m
12/04/2015,14:34:50,LTI,1.422000,m
12/04/2015,14:34:51,LTI,1.423000,m
12/04/2015,14:34:52,LTI,1.423000,m
12/04/2015,14:34:53,LTI,1.423000,m
12/04/2015,14:34:54,LTI,1.421000,m
12/04/2015,14:34:55,LTI,1.421000,m
12/04/2015,14:34:56,LTI,1.428000,m
12/04/2015,14:34:57,LTI,1.423000,m
12/04/2015,14:34:58,LTI,1.425000,m
12/04/2015,14:34:59,LTI,1.426000,m
12/04/2015,14:35:00,LTI,1.426000,m
12/04/2015,14:35:01,LTI,1.424000,m
12/04/2015,14:35:02,LTI,1.425000,m
12/04/2015,14:35:03,LTI,1.422000,m
12/04/2015,14:35:04,LTI,1.422000,m
12/04/2015,14:35:05,LTI,1.424000,m
12/04/2015,14:35:06,LTI,1.424000,m
12/04/2015,14:35:07,LTI,1.424000,m
12/04/2015,14:35:08,LTI,1.423000,m
12/04/2015,14:35:09,LTI,1.423000,m
12/04/2015,14:35:10,LTI,1.423000,m
12/04/2015,14:35:11,LTI,1.423000,m
12/04/2015,14:35:12,LTI,1.422000,m
