12/02/2015,13:25:00,LTI,1.871000,m
12/02/2015,19:53:14,LTI,1.889000,m
12/02/2015,19:57:51,LTI,1.996000,m
12/02/2015,19:57:52,LTI,1.993000,m
12/02/2015,19:57:53,LTI,1.990000,m
12/02/2015,19:57:54,LTI,1.993000,m
12/02/2015,19:57:55,LTI,1.918000,m
12/02/2015,19:57:56,LTI,2.179000,m
12/02/2015,19:57:57,LTI,1.785000,m
12/02/2015,19:57:58,LTI,1.735000,m
12/02/2015,19:57:59,LTI,1.738000,m
12/02/2015,19:58:00,LTI,1.739000,m
12/02/2015,19:58:01,LTI,1.740000,m
12/02/2015,19:58:02,LTI,1.734000,m
12/02/2015,19:58:03,LTI,1.753000,m
12/02/2015,19:58:04,LTI,2.067000,m
12/02/2015,19:58:05,LTI,2.065000,m
12/02/2015,19:58:06,LTI,2.067000,m
12/02/2015,19:58:07,LTI,1.997000,m
12/02/2015,19:58:08,LTI,2.224000,m
12/02/2015,19:58:09,LTI,2.231000,m
12/02/2015,19:58:10,LTI,2.228000,m
12/02/2015,19:58:11,LTI,2.228000,m
12/02/2015,19:58:12,LTI,2.224000,m
12/02/2015,19:58:13,LTI,2.231000,m
12/02/2015,19:58:14,LTI,2.229000,m
12/02/2015,19:58:15,LTI,2.228000,m
12/02/2015,19:58:16,LTI,2.226000,m
12/02/2015,19:58:17,LTI,2.228000,m
12/02/2015,19:58:18,LTI,2.229000,m
12/02/2015,19:58:19,LTI,2.228000,m
12/02/2015,19:58:20,LTI,2.228000,m
12/02/2015,19:58:21,LTI,2.230000,m
12/02/2015,19:58:22,LTI,2.225000,m
12/02/2015,19:58:23,LTI,2.224000,m
12/02/2015,19:58:24,LTI,2.226000,m
12/02/2015,19:58:25,LTI,2.231000,m
12/02/2015,19:58:26,LTI,2.226000,m
12/02/2015,19:58:27,LTI,2.233000,m
12/02/2015,19:58:28,LTI,2.228000,m
12/02/2015,19:58:29,LTI,2.231000,m
12/02/2015,19:58:30,LTI,2.224000,m
12/02/2015,19:58:31,LTI,2.228000,m
12/02/2015,19:58:32,LTI,2.229000,m
12/02/2015,19:58:33,LTI,2.232000,m
12/02/2015,19:58:34,LTI,2.229000,m
12/02/2015,19:58:35,LTI,2.224000,m
12/02/2015,19:58:36,LTI,2.227000,m
12/02/2015,19:58:37,LTI,1.817000,m
12/02/2015,19:58:38,LTI,1.752000,m
12/02/2015,19:58:39,LTI,1.315000,m
12/02/2015,19:58:40,LTI,1.219000,m
12/02/2015,19:58:41,LTI,1.220000,m
12/02/2015,19:58:42,LTI,1.218000,m
12/02/2015,19:58:43,LTI,1.219000,m
12/02/2015,19:58:44,LTI,1.222000,m
12/02/2015,19:58:45,LTI,1.221000,m
12/02/2015,19:58:46,LTI,1.219000,m
12/02/2015,19:58:47,LTI,1.221000,m
12/02/2015,19:58:48,LTI,1.219000,m
12/02/2015,19:58:49,LTI,1.218000,m
12/02/2015,19:58:50,LTI,1.217000,m
12/02/2015,19:58:51,LTI,1.220000,m
12/02/2015,19:58:52,LTI,1.222000,m
12/02/2015,19:58:53,LTI,1.221000,m
12/02/2015,19:58:54,LTI,1.222000,m
12/02/2015,19:58:55,LTI,1.219000,m
12/02/2015,19:58:56,LTI,1.221000,m
12/02/2015,19:58:57,LTI,1.220000,m
12/02/2015,19:58:58,LTI,1.219000,m
12/02/2015,19:58:59,LTI,1.220000,m
12/02/2015,19:59:00,LTI,1.223000,m
12/02/2015,19:59:01,LTI,1.220000,m
12/02/2015,19:59:02,LTI,1.219000,m
12/02/2015,19:59:03,LTI,1.225000,m
12/02/2015,19:59:04,LTI,1.219000,m
12/02/2015,19:59:05,LTI,1.217000,m
12/02/2015,19:59:06,LTI,1.223000,m
12/02/2015,19:59:07,LTI,1.216000,m
12/02/2015,19:59:08,LTI,1.220000,m
12/02/2015,19:59:09,LTI,1.220000,m
12/02/2015,19:59:10,LTI,1.217000,m
12/02/2015,19:59:11,LTI,1.220000,m
12/02/2015,19:59:12,LTI,1.220000,m
12/02/2015,19:59:13,LTI,1.221000,m
12/02/2015,19:59:14,LTI,1.218000,m
12/02/2015,19:59:15,LTI,1.218000,m
12/02/2015,19:59:16,LTI,1.220000,m
12/02/2015,19:59:17,LTI,1.220000,m
12/02/2015,19:59:18,LTI,1.217000,m
12/02/2015,19:59:19,LTI,1.219000,m
12/02/2015,19:59:20,LTI,1.220000,m
12/02/2015,19:59:21,LTI,1.218000,m
12/02/2015,19:59:22,LTI,1.221000,m
12/02/2015,19:59:23,LTI,1.217000,m
12/02/2015,19:59:24,LTI,1.222000,m
12/02/2015,19:59:25,LTI,1.222000,m
12/02/2015,19:59:26,LTI,1.223000,m
12/02/2015,19:59:27,LTI,1.222000,m
12/02/2015,19:59:28,LTI,1.222000,m
12/02/2015,19:59:29,LTI,1.217000,m
12/02/2015,19:59:30,LTI,1.222000,m
12/02/2015,19:59:31,LTI,1.223000,m
12/02/2015,19:59:32,LTI,1.224000,m
12/02/2015,19:59:33,LTI,1.218000,m
12/02/2015,19:59:34,LTI,1.219000,m
12/02/2015,19:59:35,LTI,1.218000,m
12/02/2015,19:59:36,LTI,1.220000,m
12/02/2015,19:59:37,LTI,1.223000,m
12/02/2015,19:59:38,LTI,1.221000,m
12/02/2015,19:59:39,LTI,1.220000,m
12/02/2015,19:59:40,LTI,1.222000,m
12/02/2015,19:59:41,LTI,1.219000,m
12/02/2015,20:37:26,LTI,1.232000,m
12/02/2015,20:37:27,LTI,1.227000,m
12/02/2015,20:37:28,LTI,1.227000,m
12/02/2015,20:37:29,LTI,1.649000,m
12/02/2015,20:37:30,LTI,1.789000,m
12/02/2015,20:37:31,LTI,2.010000,m
12/02/2015,20:37:32,LTI,2.012000,m
12/02/2015,20:37:33,LTI,2.011000,m
12/02/2015,20:37:34,LTI,2.011000,m
12/02/2015,20:37:35,LTI,2.013000,m
12/02/2015,20:37:36,LTI,2.016000,m
12/02/2015,20:37:37,LTI,2.013000,m
12/02/2015,20:37:38,LTI,2.015000,m
12/02/2015,20:37:39,LTI,2.012000,m
12/02/2015,20:37:40,LTI,2.014000,m
12/02/2015,20:37:41,LTI,2.013000,m
12/02/2015,20:37:42,LTI,2.017000,m
12/02/2015,20:37:43,LTI,2.014000,m
12/02/2015,20:37:44,LTI,2.010000,m
12/02/2015,20:37:45,LTI,2.011000,m
12/02/2015,20:37:46,LTI,2.015000,m
12/02/2015,20:37:47,LTI,2.016000,m
12/02/2015,20:37:48,LTI,2.012000,m
12/02/2015,20:37:49,LTI,2.013000,m
12/02/2015,20:37:50,LTI,2.014000,m
12/02/2015,20:37:51,LTI,2.010000,m
12/02/2015,20:37:52,LTI,2.013000,m
12/02/2015,20:37:53,LTI,2.014000,m
12/02/2015,20:37:54,LTI,2.011000,m
12/02/2015,20:37:55,LTI,2.013000,m
12/02/2015,20:37:56,LTI,2.016000,m
12/02/2015,20:37:57,LTI,2.010000,m
12/02/2015,20:37:58,LTI,2.011000,m
12/02/2015,20:37:59,LTI,2.013000,m
12/02/2015,20:38:00,LTI,2.010000,m
12/02/2015,20:38:01,LTI,2.013000,m
12/02/2015,20:38:02,LTI,4.000000,m
12/02/2015,20:38:03,LTI,0.259000,m
12/02/2015,20:38:04,LTI,0.269000,m
12/02/2015,20:38:05,LTI,0.277000,m
12/02/2015,20:38:06,LTI,0.335000,m
12/02/2015,20:38:07,LTI,0.478000,m
12/02/2015,20:38:08,LTI,0.469000,m
12/02/2015,20:38:09,LTI,0.475000,m
12/02/2015,20:38:10,LTI,0.511000,m
12/02/2015,20:38:11,LTI,0.522000,m
12/02/2015,20:38:12,LTI,0.572000,m
12/02/2015,20:38:13,LTI,0.566000,m
12/02/2015,20:38:14,LTI,0.588000,m
12/02/2015,20:38:15,LTI,0.279000,m
12/02/2015,20:38:16,LTI,0.332000,m
12/02/2015,20:38:17,LTI,0.334000,m
12/02/2015,20:38:18,LTI,0.332000,m
12/02/2015,20:38:19,LTI,0.334000,m
12/02/2015,20:38:20,LTI,0.338000,m
12/02/2015,20:38:21,LTI,0.334000,m
12/02/2015,20:38:22,LTI,0.337000,m
12/02/2015,20:38:23,LTI,0.330000,m
12/02/2015,20:38:24,LTI,0.336000,m
12/02/2015,20:38:25,LTI,0.367000,m
12/02/2015,20:38:26,LTI,0.246000,m
12/02/2015,20:38:27,LTI,0.476000,m
12/02/2015,20:38:28,LTI,0.481000,m
12/02/2015,20:38:29,LTI,0.457000,m
12/02/2015,20:38:30,LTI,0.433000,m
12/02/2015,20:38:31,LTI,4.000000,m
12/02/2015,20:38:32,LTI,2.007000,m
12/02/2015,20:38:33,LTI,2.011000,m
12/02/2015,20:38:34,LTI,2.013000,m
12/02/2015,20:38:35,LTI,2.011000,m
12/02/2015,20:38:36,LTI,2.009000,m
12/02/2015,20:38:37,LTI,2.009000,m
12/02/2015,20:38:38,LTI,2.013000,m
12/02/2015,20:38:39,LTI,2.007000,m
12/02/2015,20:38:40,LTI,2.008000,m
12/02/2015,20:38:41,LTI,2.013000,m
12/02/2015,20:38:42,LTI,2.013000,m
12/02/2015,20:38:43,LTI,2.011000,m
12/02/2015,20:38:44,LTI,2.011000,m
12/02/2015,20:38:45,LTI,2.012000,m
12/02/2015,20:38:46,LTI,2.013000,m
12/02/2015,20:38:47,LTI,2.011000,m
12/02/2015,20:38:48,LTI,1.900000,m
12/02/2015,20:38:49,LTI,1.499000,m
12/02/2015,20:38:50,LTI,1.433000,m
12/02/2015,20:38:51,LTI,1.430000,m
12/02/2015,20:38:52,LTI,1.432000,m
12/02/2015,20:38:53,LTI,1.430000,m
