12/03/2015,13:46:33,LTI,1.276000,m
12/03/2015,13:46:34,LTI,1.282000,m
12/03/2015,13:46:35,LTI,1.274000,m
12/03/2015,13:46:36,LTI,1.270000,m
12/03/2015,13:46:37,LTI,1.636000,m
12/03/2015,13:46:38,LTI,1.648000,m
12/03/2015,13:46:39,LTI,1.648000,m
12/03/2015,13:46:40,LTI,1.647000,m
12/03/2015,13:46:41,LTI,1.646000,m
12/03/2015,13:46:42,LTI,1.650000,m
12/03/2015,13:46:43,LTI,1.644000,m
12/03/2015,13:46:44,LTI,1.646000,m
12/03/2015,13:46:45,LTI,1.648000,m
12/03/2015,13:46:46,LTI,1.649000,m
12/03/2015,13:46:47,LTI,1.653000,m
12/03/2015,13:46:48,LTI,1.646000,m
12/03/2015,13:46:49,LTI,1.649000,m
12/03/2015,13:46:50,LTI,1.649000,m
12/03/2015,13:46:51,LTI,1.651000,m
12/03/2015,13:46:52,LTI,1.645000,m
12/03/2015,13:46:53,LTI,1.646000,m
12/03/2015,13:46:54,LTI,1.644000,m
12/03/2015,13:46:55,LTI,1.647000,m
12/03/2015,13:46:56,LTI,1.646000,m
12/03/2015,15:59:42,LTI,1.648000,m
12/03/2015,15:59:43,LTI,1.646000,m
12/03/2015,15:59:44,LTI,1.643000,m
12/03/2015,15:59:45,LTI,1.646000,m
12/03/2015,15:59:46,LTI,1.646000,m
12/03/2015,19:57:39,LTI,1.653000,m
12/03/2015,19:57:40,LTI,1.651000,m
12/03/2015,19:57:41,LTI,1.653000,m
12/03/2015,19:57:42,LTI,1.650000,m
12/03/2015,19:57:43,LTI,1.654000,m
12/03/2015,19:57:44,LTI,1.654000,m
12/03/2015,19:57:45,LTI,1.652000,m
12/03/2015,19:57:46,LTI,1.654000,m
12/03/2015,19:57:47,LTI,1.653000,m
12/03/2015,19:57:48,LTI,1.654000,m
12/03/2015,19:57:49,LTI,1.655000,m
12/03/2015,19:57:50,LTI,1.652000,m
12/03/2015,20:07:20,LTI,1.649000,m
12/03/2015,20:07:21,LTI,1.648000,m
12/03/2015,20:07:22,LTI,1.647000,m
12/03/2015,20:07:22,LTI,1.650000,m
12/03/2015,20:07:23,LTI,1.650000,m
12/03/2015,20:07:24,LTI,1.649000,m
12/03/2015,20:07:25,LTI,1.649000,m
12/03/2015,20:07:26,LTI,1.650000,m
12/03/2015,20:07:27,LTI,1.649000,m
12/03/2015,20:07:28,LTI,1.651000,m
12/03/2015,20:37:19,LTI,1.649000,m
12/03/2015,20:37:20,LTI,1.647000,m
12/03/2015,20:37:21,LTI,1.651000,m
12/03/2015,20:37:22,LTI,1.647000,m
12/03/2015,20:37:23,LTI,1.344000,m
12/03/2015,20:37:24,LTI,1.324000,m
12/03/2015,20:37:25,LTI,1.324000,m
12/03/2015,20:41:08,LTI,1.321000,m
12/03/2015,20:41:09,LTI,1.326000,m
12/03/2015,20:41:10,LTI,1.323000,m
12/03/2015,20:41:11,LTI,1.322000,m
12/03/2015,20:41:12,LTI,1.322000,m
12/03/2015,20:46:30,LTI,1.325000,m
12/03/2015,20:46:31,LTI,1.324000,m
12/03/2015,20:48:18,LTI,1.324000,m
12/03/2015,20:48:19,LTI,1.320000,m
12/03/2015,20:50:27,LTI,1.330000,m
12/03/2015,20:50:28,LTI,1.326000,m
